,Title,Price,Link
67,"ASUS Vivobook Go 15 (2023), AMD Ryzen 5 7520U, 15.6"" (39.62 cm) FHD, Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Mixed Black/1.63 kg), E1504FA-NJ542WS  ","40,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxNDk5NjgyOTc3MTA5MDYyOjE3MzIzOTEyMTQ6c3BfYnRmOjMwMDM0MjMwNzMyNzIzMjo6MDo6&url=%2FASUS-Vivobook-Laptop-Windows-E1504FA-NJ542WS%2Fdp%2FB0BTWF2BQX%2Fref%3Dsr_1_278_sspa%3Fcrid%3D2GBCZSU9R85XX%26dib%3DeyJ2IjoiMSJ9.8rIfzXapazJm1ujX1A7H3eQd8Cxy3qrH-g8E0b5B2BgY8N1LGiBsSJydzpTKyInUteVshrhvu4zBcuF87bdxCMDQ5MfJrFJzRqmws0KqrEmPVNC8uhFQCbS3T8NJ8yVstmrEdbbFMYZDAET0_c7tJUXFSDThv8EYJrZKp56btRK5k1gKoN4YnEMYoFsrfJ4PPbtwCcHKZaisvkfEamDaMpOQ2N0xAeAN6U8daQhY064.4epTlVFhofnuTZoQ0g8-YuQ2DyvAapzuoDadNHXQOtM%26dib_tag%3Dse%26keywords%3DLaptop%26qid%3D1732391214%26sprefix%3Dlaptop%252Caps%252C259%26sr%3D8-278-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
68,"Lenovo LOQ 2024 AMD Ryzen 7 7435HS 15.6"" (39.6cm) 144Hz 300Nits FHD IPS Gaming Laptop (24GB/512GB SSD/Win 11/NVIDIA RTX 4060 8GB Graphics/100% sRGB/Office 21/1Yr ADP Free/Grey/2.4Kg), 83JC0046IN  ","94,400",https://amazon.in//Lenovo-7435HS-300Nits-Graphics-83JC0046IN/dp/B0D78PBRSP/ref=sr_1_125?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.PXkbWX6kQRkcVxyeuv9xYiqr5d46MqF83zYcKZqKMJ6rGnwsstLyUL6Cwgr3LHA0_Q3IB4LOWookwCtyom5mhMkbCSliUsyXkGyKwNHR2saJVMNEjnuibsYCUokPR2kWJHObU5KfUOdtqn3dEzMY9AH5nWWm8zjkqrj5GJPya1ooaqvMVHZpA5wg0rCB_BP99uEdq-amllsmBdItBidF28Zz93SY_tY2Cia_HM750aQ.fd6vHIenfa6LZ_Rcl00wzNlSlnI-_aApCXzSBxrLySo&dib_tag=se&keywords=Laptop&qid=1732391179&sprefix=laptop%2Caps%2C259&sr=8-125
69,"Dell Gaming G15-5530 Laptop, Intel 13th Gen i7-13650HX Processor, 16GB DDR5 + 1TB SSD, NVIDIA RTX 3050 6 GB GDDR6, 15.6"" (39.62cm) FHD Narrow 120Hz, 4-Zone RGB Backlit KB, Dark Shadow Gray, 2.65 Kg  ","96,990",https://amazon.in//Dell-G15-5530-i7-13650HX-Processor-39-62cm/dp/B0D836HWHX/ref=sr_1_273?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.xCYPzvLyHQKUQ1u3CVd3l67iMeBPVaSYC2RWsonS3U6PmtlrPSuN5pp1iGrfwSIzr9vWQf0otnla39OmqHQSQDlnGnhkqZRkd4W8c6s43xdH273MT43bES2bOFqXCDVpAl4vx7c2VCth3MG-YnE-yvyOLPuhsXgLo4BuB_JBEe-6QURmkiuIdQgbUCnZ7eIklf1ly9QgtjlAlwyR_ZD5-5NYw6ejLe3q-FCjVAjZr78.KC7gCZM3pGi2sAsrj7XRRSpMa_T9ox8-aOLpyNJ7q1I&dib_tag=se&keywords=Laptop&qid=1732391217&sprefix=laptop%2Caps%2C259&sr=8-273
70,"HP Laptop 15, 13th Gen Intel Core i5-1335U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel Iris Xe Graphics, FHD Camera w/Privacy Shutter (Win 11, MSO 2021, Silver, 1.59 kg), fd0011TU  ","55,880",https://amazon.in//HP-i5-1335U-15-6-inch-Graphics-fd0011TU/dp/B0C3RCP717/ref=sr_1_274?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.xCYPzvLyHQKUQ1u3CVd3l67iMeBPVaSYC2RWsonS3U6PmtlrPSuN5pp1iGrfwSIzr9vWQf0otnla39OmqHQSQDlnGnhkqZRkd4W8c6s43xdH273MT43bES2bOFqXCDVpAl4vx7c2VCth3MG-YnE-yvyOLPuhsXgLo4BuB_JBEe-6QURmkiuIdQgbUCnZ7eIklf1ly9QgtjlAlwyR_ZD5-5NYw6ejLe3q-FCjVAjZr78.KC7gCZM3pGi2sAsrj7XRRSpMa_T9ox8-aOLpyNJ7q1I&dib_tag=se&keywords=Laptop&qid=1732391217&sprefix=laptop%2Caps%2C259&sr=8-274
71,"Dell 14 Laptop, Intel 13th Generation Core i5-1334U Processor, 8GB DDR5 & 512GB SSD, 14""(35.52cm) FHD+ AG 250nits, Windows 11 + MSO'21 + 15 Month Mcafee Antivirus, Titan Grey, Thin & Light- 1.55kg  ","49,990",https://amazon.in//Dell-Generation-i5-1334U-Processor-Antivirus/dp/B0D46Q1736/ref=sr_1_275?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.xCYPzvLyHQKUQ1u3CVd3l67iMeBPVaSYC2RWsonS3U6PmtlrPSuN5pp1iGrfwSIzr9vWQf0otnla39OmqHQSQDlnGnhkqZRkd4W8c6s43xdH273MT43bES2bOFqXCDVpAl4vx7c2VCth3MG-YnE-yvyOLPuhsXgLo4BuB_JBEe-6QURmkiuIdQgbUCnZ7eIklf1ly9QgtjlAlwyR_ZD5-5NYw6ejLe3q-FCjVAjZr78.KC7gCZM3pGi2sAsrj7XRRSpMa_T9ox8-aOLpyNJ7q1I&dib_tag=se&keywords=Laptop&qid=1732391217&sprefix=laptop%2Caps%2C259&sr=8-275
72,"Lenovo V14 Intel Core i3 12th Gen 14"" (35.56 cm) FHD (1920x1080) Antiglare 250 nits Thin and Light Laptop (8GB RAM/512GB SSD/DOS/Iron Grey/1.43 kg)  ","29,400",https://amazon.in//Lenovo-1920x1080-Antiglare-Laptop-82TSA01KIH/dp/B0C66685GZ/ref=sr_1_276?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.xCYPzvLyHQKUQ1u3CVd3l67iMeBPVaSYC2RWsonS3U6PmtlrPSuN5pp1iGrfwSIzr9vWQf0otnla39OmqHQSQDlnGnhkqZRkd4W8c6s43xdH273MT43bES2bOFqXCDVpAl4vx7c2VCth3MG-YnE-yvyOLPuhsXgLo4BuB_JBEe-6QURmkiuIdQgbUCnZ7eIklf1ly9QgtjlAlwyR_ZD5-5NYw6ejLe3q-FCjVAjZr78.KC7gCZM3pGi2sAsrj7XRRSpMa_T9ox8-aOLpyNJ7q1I&dib_tag=se&keywords=Laptop&qid=1732391217&sprefix=laptop%2Caps%2C259&sr=8-276
73,"HP Probook 635 Aero G8 Notebook Pc, AMD Ryzen 5 13.3 Inches Fhd, IPS, Anti-Glare Display (8Gb Ram/512Gb Ssd/Windows 10/Pike Silver Aluminium/0.99 Kg) - 4Q1T0Pa  ","69,990",https://amazon.in//HP-Notebook-13-3-inch-Anti-Glare-Aluminium/dp/B09P482HJ6/ref=sr_1_277?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.xCYPzvLyHQKUQ1u3CVd3l67iMeBPVaSYC2RWsonS3U6PmtlrPSuN5pp1iGrfwSIzr9vWQf0otnla39OmqHQSQDlnGnhkqZRkd4W8c6s43xdH273MT43bES2bOFqXCDVpAl4vx7c2VCth3MG-YnE-yvyOLPuhsXgLo4BuB_JBEe-6QURmkiuIdQgbUCnZ7eIklf1ly9QgtjlAlwyR_ZD5-5NYw6ejLe3q-FCjVAjZr78.KC7gCZM3pGi2sAsrj7XRRSpMa_T9ox8-aOLpyNJ7q1I&dib_tag=se&keywords=Laptop&qid=1732391217&sprefix=laptop%2Caps%2C259&sr=8-277
74,"HP Omen Transcend,Built-in Ai,Intel Core Ultra 7 155H,8Gb RTX 4060 Gpu,14-Inch (35.6 Cm),2.8K,OLED,48-120Hz,500 Nits,16Gb Lpddr5X,1Tb Ssd,RGB Backlit Kb,(Mso,Black,1.63 Kg),Fb0007Tx-Windows 11 Home  ","1,49,770",https://amazon.in//HP-Transcend-14-Inch-48-120Hz-Fb0007Tx-Windows/dp/B0CXPY1STK/ref=sr_1_278?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.xCYPzvLyHQKUQ1u3CVd3l67iMeBPVaSYC2RWsonS3U6PmtlrPSuN5pp1iGrfwSIzr9vWQf0otnla39OmqHQSQDlnGnhkqZRkd4W8c6s43xdH273MT43bES2bOFqXCDVpAl4vx7c2VCth3MG-YnE-yvyOLPuhsXgLo4BuB_JBEe-6QURmkiuIdQgbUCnZ7eIklf1ly9QgtjlAlwyR_ZD5-5NYw6ejLe3q-FCjVAjZr78.KC7gCZM3pGi2sAsrj7XRRSpMa_T9ox8-aOLpyNJ7q1I&dib_tag=se&keywords=Laptop&qid=1732391217&sprefix=laptop%2Caps%2C259&sr=8-278
75,Lenovo V15 Intel Celeron n4500 FHD 15.6 inch Laptop / 8GB DDR4 Ram and 256GB NVME SSD/Intel UHD Graphics/Windows 11 & MS-Office/Privacy Shutter/Black / 1.6kg / 1 Year Brand Warranty  ,"23,990",https://amazon.in//Lenovo-Celeron-Graphics-MS-Office-Warranty/dp/B0CP615Z5M/ref=sr_1_279?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.xCYPzvLyHQKUQ1u3CVd3l67iMeBPVaSYC2RWsonS3U6PmtlrPSuN5pp1iGrfwSIzr9vWQf0otnla39OmqHQSQDlnGnhkqZRkd4W8c6s43xdH273MT43bES2bOFqXCDVpAl4vx7c2VCth3MG-YnE-yvyOLPuhsXgLo4BuB_JBEe-6QURmkiuIdQgbUCnZ7eIklf1ly9QgtjlAlwyR_ZD5-5NYw6ejLe3q-FCjVAjZr78.KC7gCZM3pGi2sAsrj7XRRSpMa_T9ox8-aOLpyNJ7q1I&dib_tag=se&keywords=Laptop&qid=1732391217&sprefix=laptop%2Caps%2C259&sr=8-279
76,"(Refurbished) ASUS TUF Gaming F15, 15.6"" (39.62cm) FHD 144Hz, 13th Gen Intel Core i7-13620H, Gaming Laptop (16GB DDR5/512GB SSD/NVIDIA GeForce RTX 4060 /Windows 11//Mecha Gray/2.20 Kg), FX507VV-LP287W  ","90,549",https://amazon.in//Refurbished-ASUS-39-62cm-i7-13620H-FX507VV-LP287W/dp/B0DK3S3ZW5/ref=sr_1_280?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.xCYPzvLyHQKUQ1u3CVd3l67iMeBPVaSYC2RWsonS3U6PmtlrPSuN5pp1iGrfwSIzr9vWQf0otnla39OmqHQSQDlnGnhkqZRkd4W8c6s43xdH273MT43bES2bOFqXCDVpAl4vx7c2VCth3MG-YnE-yvyOLPuhsXgLo4BuB_JBEe-6QURmkiuIdQgbUCnZ7eIklf1ly9QgtjlAlwyR_ZD5-5NYw6ejLe3q-FCjVAjZr78.KC7gCZM3pGi2sAsrj7XRRSpMa_T9ox8-aOLpyNJ7q1I&dib_tag=se&keywords=Laptop&qid=1732391217&sprefix=laptop%2Caps%2C259&sr=8-280
77,"Acer Aspire Lite 12th Gen Intel Core i5-1235U Thin and Light Laptop (Windows 11 Home/16GB RAM/512GB SSD/Intel Iris Xe Graphics) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  ","41,990",https://amazon.in//Acer-i5-1235U-Windows-Graphics-AL15-52/dp/B0CLTW4D7T/ref=sr_1_281?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.xCYPzvLyHQKUQ1u3CVd3l67iMeBPVaSYC2RWsonS3U6PmtlrPSuN5pp1iGrfwSIzr9vWQf0otnla39OmqHQSQDlnGnhkqZRkd4W8c6s43xdH273MT43bES2bOFqXCDVpAl4vx7c2VCth3MG-YnE-yvyOLPuhsXgLo4BuB_JBEe-6QURmkiuIdQgbUCnZ7eIklf1ly9QgtjlAlwyR_ZD5-5NYw6ejLe3q-FCjVAjZr78.KC7gCZM3pGi2sAsrj7XRRSpMa_T9ox8-aOLpyNJ7q1I&dib_tag=se&keywords=Laptop&qid=1732391217&sprefix=laptop%2Caps%2C259&sr=8-281
78,"(Refurbished) HP Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0220TU Thin and Light Laptop (15.6 Inch, Natural Silver, 1.6 kg, with MS Office)  ","44,616",https://amazon.in//Refurbished-HP-Intel-Core-1334U/dp/B0DK39LRWM/ref=sr_1_282?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.xCYPzvLyHQKUQ1u3CVd3l67iMeBPVaSYC2RWsonS3U6PmtlrPSuN5pp1iGrfwSIzr9vWQf0otnla39OmqHQSQDlnGnhkqZRkd4W8c6s43xdH273MT43bES2bOFqXCDVpAl4vx7c2VCth3MG-YnE-yvyOLPuhsXgLo4BuB_JBEe-6QURmkiuIdQgbUCnZ7eIklf1ly9QgtjlAlwyR_ZD5-5NYw6ejLe3q-FCjVAjZr78.KC7gCZM3pGi2sAsrj7XRRSpMa_T9ox8-aOLpyNJ7q1I&dib_tag=se&keywords=Laptop&qid=1732391217&sprefix=laptop%2Caps%2C259&sr=8-282
79,"MSI Modern 14, Intel 12th Gen. i3 1215U,36CM Laptop(8GB/512GB NVMe SSD/Windows 11 Home/UHD Graphic/Classic Black/1.4Kg),C12MO-1205IN  ","29,800",https://amazon.in//MSI-Windows-Graphic-Classic-C12MO-1205IN/dp/B0D22L96QY/ref=sr_1_126?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.PXkbWX6kQRkcVxyeuv9xYiqr5d46MqF83zYcKZqKMJ6rGnwsstLyUL6Cwgr3LHA0_Q3IB4LOWookwCtyom5mhMkbCSliUsyXkGyKwNHR2saJVMNEjnuibsYCUokPR2kWJHObU5KfUOdtqn3dEzMY9AH5nWWm8zjkqrj5GJPya1ooaqvMVHZpA5wg0rCB_BP99uEdq-amllsmBdItBidF28Zz93SY_tY2Cia_HM750aQ.fd6vHIenfa6LZ_Rcl00wzNlSlnI-_aApCXzSBxrLySo&dib_tag=se&keywords=Laptop&qid=1732391179&sprefix=laptop%2Caps%2C259&sr=8-126
80,"ASUS ROG Strix G17 (2022), 17.3""(43.94 cm) FHD 360Hz/3ms, AMD Ryzen 9 6900HX, 8GB RTX 3070 Ti Graphics, Gaming Laptop (16GB/1TB SSD/90WHrs Battery/Windows 11/Office 2021/Gray/2.9 Kg), G713RW-KH110WS  ","2,07,990",https://amazon.in//ASUS-Graphics-Battery-Windows-G713RW-KH110WS/dp/B0B93ZMNWJ/ref=sr_1_283?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.xCYPzvLyHQKUQ1u3CVd3l67iMeBPVaSYC2RWsonS3U6PmtlrPSuN5pp1iGrfwSIzr9vWQf0otnla39OmqHQSQDlnGnhkqZRkd4W8c6s43xdH273MT43bES2bOFqXCDVpAl4vx7c2VCth3MG-YnE-yvyOLPuhsXgLo4BuB_JBEe-6QURmkiuIdQgbUCnZ7eIklf1ly9QgtjlAlwyR_ZD5-5NYw6ejLe3q-FCjVAjZr78.KC7gCZM3pGi2sAsrj7XRRSpMa_T9ox8-aOLpyNJ7q1I&dib_tag=se&keywords=Laptop&qid=1732391217&sprefix=laptop%2Caps%2C259&sr=8-283
81,"ASUS Vivobook 16, Intel Core i5-12500H 12th Gen, 16"" (40.64 cm) FHD+, Thin and Light Laptop (16GB/512GB/Win11/Office 2021/Silver/1.8 kg), X1605ZAC-MB540WS  ","52,790",https://amazon.in//ASUS-Vivobook-i5-12500H-Laptop-X1605ZAC-MB540WS/dp/B0CZXV2D7Y/ref=sr_1_284?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.xCYPzvLyHQKUQ1u3CVd3l67iMeBPVaSYC2RWsonS3U6PmtlrPSuN5pp1iGrfwSIzr9vWQf0otnla39OmqHQSQDlnGnhkqZRkd4W8c6s43xdH273MT43bES2bOFqXCDVpAl4vx7c2VCth3MG-YnE-yvyOLPuhsXgLo4BuB_JBEe-6QURmkiuIdQgbUCnZ7eIklf1ly9QgtjlAlwyR_ZD5-5NYw6ejLe3q-FCjVAjZr78.KC7gCZM3pGi2sAsrj7XRRSpMa_T9ox8-aOLpyNJ7q1I&dib_tag=se&keywords=Laptop&qid=1732391217&sprefix=laptop%2Caps%2C259&sr=8-284
82,"HP 15s Ryzen 5 (8GB RAM/512GB SSD/FHD/Windows 11/ MS Office/Numeric Keyboard /15.6""(39.6cm)/Silver/1.69 kg) eq2144AU Laptop  ","36,730",https://amazon.in//HP-15-6-inch-graphics-speakers-eq2144AU/dp/B09RZRF1PJ/ref=sr_1_285?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.xCYPzvLyHQKUQ1u3CVd3l67iMeBPVaSYC2RWsonS3U6PmtlrPSuN5pp1iGrfwSIzr9vWQf0otnla39OmqHQSQDlnGnhkqZRkd4W8c6s43xdH273MT43bES2bOFqXCDVpAl4vx7c2VCth3MG-YnE-yvyOLPuhsXgLo4BuB_JBEe-6QURmkiuIdQgbUCnZ7eIklf1ly9QgtjlAlwyR_ZD5-5NYw6ejLe3q-FCjVAjZr78.KC7gCZM3pGi2sAsrj7XRRSpMa_T9ox8-aOLpyNJ7q1I&dib_tag=se&keywords=Laptop&qid=1732391217&sprefix=laptop%2Caps%2C259&sr=8-285
83,"(Refurbished) Dell Latitude Laptop E3380 Intel Core i3 - 6006u Processor 6th Gen, 4 GB Ram & 512 GB SSD, 13.3 Inches Screen (Ultra Slim & Light 1.63KG) Notebook Computer  ","20,474",https://amazon.in//Renewed-Dell-Latitude-Laptop-E3380/dp/B093VYP5WX/ref=sr_1_286?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.xCYPzvLyHQKUQ1u3CVd3l67iMeBPVaSYC2RWsonS3U6PmtlrPSuN5pp1iGrfwSIzr9vWQf0otnla39OmqHQSQDlnGnhkqZRkd4W8c6s43xdH273MT43bES2bOFqXCDVpAl4vx7c2VCth3MG-YnE-yvyOLPuhsXgLo4BuB_JBEe-6QURmkiuIdQgbUCnZ7eIklf1ly9QgtjlAlwyR_ZD5-5NYw6ejLe3q-FCjVAjZr78.KC7gCZM3pGi2sAsrj7XRRSpMa_T9ox8-aOLpyNJ7q1I&dib_tag=se&keywords=Laptop&qid=1732391217&sprefix=laptop%2Caps%2C259&sr=8-286
84,"Lenovo IdeaPad 1 AMD Ryzen 5 5500U 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Integrated AMD Graphics/Windows 11/Office 2021/HD Camera/1 Year ADP Free/Grey/1.6Kg), 82R400BRIN  ","38,190",https://amazon.in//Lenovo-IdeaPad-39-62cm-Windows-82R400BGIN/dp/B09MM58Y7Q/ref=sr_1_287?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.xCYPzvLyHQKUQ1u3CVd3l67iMeBPVaSYC2RWsonS3U6PmtlrPSuN5pp1iGrfwSIzr9vWQf0otnla39OmqHQSQDlnGnhkqZRkd4W8c6s43xdH273MT43bES2bOFqXCDVpAl4vx7c2VCth3MG-YnE-yvyOLPuhsXgLo4BuB_JBEe-6QURmkiuIdQgbUCnZ7eIklf1ly9QgtjlAlwyR_ZD5-5NYw6ejLe3q-FCjVAjZr78.KC7gCZM3pGi2sAsrj7XRRSpMa_T9ox8-aOLpyNJ7q1I&dib_tag=se&keywords=Laptop&qid=1732391217&sprefix=laptop%2Caps%2C259&sr=8-287
85,"ASUS Vivobook 16"" FHD+ (1920 x 1200), 60Hz 300nits, Core i5-12500H, (16GB RAM/512GB SSD/Intel Iris Xáµ‰ Graphics/Win 11/Office Home/Fingerprint/42WHr Battery/Transparent Silver/1.88kg), X1605ZAC-MB541WS  ","52,990",https://amazon.in//ASUS-i5-12500H-Fingerprint-Transparent-X1605ZAC-MB541WS/dp/B0DGLCTZXX/ref=sr_1_288?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.xCYPzvLyHQKUQ1u3CVd3l67iMeBPVaSYC2RWsonS3U6PmtlrPSuN5pp1iGrfwSIzr9vWQf0otnla39OmqHQSQDlnGnhkqZRkd4W8c6s43xdH273MT43bES2bOFqXCDVpAl4vx7c2VCth3MG-YnE-yvyOLPuhsXgLo4BuB_JBEe-6QURmkiuIdQgbUCnZ7eIklf1ly9QgtjlAlwyR_ZD5-5NYw6ejLe3q-FCjVAjZr78.KC7gCZM3pGi2sAsrj7XRRSpMa_T9ox8-aOLpyNJ7q1I&dib_tag=se&keywords=Laptop&qid=1732391217&sprefix=laptop%2Caps%2C259&sr=8-288
86,"HP Pavilion 15, Intel Core i7-1360P, 15.6-inch (39.6 cm),FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe Graphics, FPR, 720p HD Camera, Backlit KB, Audio by B&O (Win 11, MSO 2021, Silver, 1.75 kg), eg3032TU  ","78,999",https://amazon.in//HP-Pavilion-i7-1360P-15-6-inch-graphics/dp/B0CTK2YK8H/ref=sr_1_289?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.fVb723BpLcv62yI_CpwlhpGJWmWdpJB5W9pSgcBdP4MNcKj9tieFevVUrHVQCsLH9eAosGTPlKILIEuVc-QPQkcs4hroEHPeaB2ffITPMFGuzZNLIrEScjC4KGlQjQbE3Rks2eqQVrIPOe0Ftfvy948rdp0r8OFvd0C4d1ZfT25fbnvCcF9VSJB-1tbMhDvBMXwsOjJOeUzXpiTbzMnImyffAqpNM6wUU7LKcTaSYXA.wuq4rnRkUdMGrfsUwd4CxqjjyqhWN0UP3CgKJJfUT1A&dib_tag=se&keywords=Laptop&qid=1732391220&sprefix=laptop%2Caps%2C259&sr=8-289
87,"Dell XPS 16 9640 Laptop, AI Enabled Processor Intel Core Ultra 7 155H, 32Gb + 1TB SSD,NVIDIA RTX 4060 8 GB GDDR6,16.3"" (40.64cm) UHD+ OLED Touch 400 nits,Backlit KB+FPR,Win 11 + MSO'21,Platinum,2.13kg  ","3,14,990",https://amazon.in//Dell-Enabled-Processor-40-64cm-Platinum/dp/B0D2DP88SY/ref=sr_1_290?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.fVb723BpLcv62yI_CpwlhpGJWmWdpJB5W9pSgcBdP4MNcKj9tieFevVUrHVQCsLH9eAosGTPlKILIEuVc-QPQkcs4hroEHPeaB2ffITPMFGuzZNLIrEScjC4KGlQjQbE3Rks2eqQVrIPOe0Ftfvy948rdp0r8OFvd0C4d1ZfT25fbnvCcF9VSJB-1tbMhDvBMXwsOjJOeUzXpiTbzMnImyffAqpNM6wUU7LKcTaSYXA.wuq4rnRkUdMGrfsUwd4CxqjjyqhWN0UP3CgKJJfUT1A&dib_tag=se&keywords=Laptop&qid=1732391220&sprefix=laptop%2Caps%2C259&sr=8-290
88,"HP Envy x360, 13th Gen Intel Core i5-1335U, 15.6-inch (39.6 cm) FHD,Creator Laptop,16GB LPDDR5, 512GB SSD, Intel Iris Xe Graphics, 5MP IR Camera, B&O, Pen (Win 11,MSO, Black, 2.14 kg), 15-fe0027TU  ","74,490",https://amazon.in//HP-i5-1335U-15-6-inch-Graphics-15-fe0027TU/dp/B0CGDWGXGP/ref=sr_1_291?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.fVb723BpLcv62yI_CpwlhpGJWmWdpJB5W9pSgcBdP4MNcKj9tieFevVUrHVQCsLH9eAosGTPlKILIEuVc-QPQkcs4hroEHPeaB2ffITPMFGuzZNLIrEScjC4KGlQjQbE3Rks2eqQVrIPOe0Ftfvy948rdp0r8OFvd0C4d1ZfT25fbnvCcF9VSJB-1tbMhDvBMXwsOjJOeUzXpiTbzMnImyffAqpNM6wUU7LKcTaSYXA.wuq4rnRkUdMGrfsUwd4CxqjjyqhWN0UP3CgKJJfUT1A&dib_tag=se&keywords=Laptop&qid=1732391220&sprefix=laptop%2Caps%2C259&sr=8-291
89,"HP Laptop 15,IntelÂ® Coreâ„¢ 5 120U,15.6-inch(39.6 cm),FHD,Anti-Glare,8GB DDR4,512GB SSD,Dual Speakers,Windows 11,Natural Silver,1.65 kg,15-fd1096TU  ","62,990",https://amazon.in//HP-15-6-inch-Anti-Glare-Speakers-15-fd1096TU/dp/B0D261D2K1/ref=sr_1_292?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.fVb723BpLcv62yI_CpwlhpGJWmWdpJB5W9pSgcBdP4MNcKj9tieFevVUrHVQCsLH9eAosGTPlKILIEuVc-QPQkcs4hroEHPeaB2ffITPMFGuzZNLIrEScjC4KGlQjQbE3Rks2eqQVrIPOe0Ftfvy948rdp0r8OFvd0C4d1ZfT25fbnvCcF9VSJB-1tbMhDvBMXwsOjJOeUzXpiTbzMnImyffAqpNM6wUU7LKcTaSYXA.wuq4rnRkUdMGrfsUwd4CxqjjyqhWN0UP3CgKJJfUT1A&dib_tag=se&keywords=Laptop&qid=1732391220&sprefix=laptop%2Caps%2C259&sr=8-292
90,"Lenovo V15 Portable Laptop, 15.6"" FHD Anti-Glare Display, Business and Everyday Use, Intel Dual Core Processor, 8GB RAM, 256GB SSD, Webcam, HDMI, Wi-Fi, Windows 11 Home, Black  ","23,980",https://amazon.in//Lenovo-V15-Portable-Anti-Glare-Processor/dp/B0D79DNSLW/ref=sr_1_127?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.PXkbWX6kQRkcVxyeuv9xYiqr5d46MqF83zYcKZqKMJ6rGnwsstLyUL6Cwgr3LHA0_Q3IB4LOWookwCtyom5mhMkbCSliUsyXkGyKwNHR2saJVMNEjnuibsYCUokPR2kWJHObU5KfUOdtqn3dEzMY9AH5nWWm8zjkqrj5GJPya1ooaqvMVHZpA5wg0rCB_BP99uEdq-amllsmBdItBidF28Zz93SY_tY2Cia_HM750aQ.fd6vHIenfa6LZ_Rcl00wzNlSlnI-_aApCXzSBxrLySo&dib_tag=se&keywords=Laptop&qid=1732391179&sprefix=laptop%2Caps%2C259&sr=8-127
91,"Dell Inspiron 3520 Laptop,12th Gen Intel Core i3-1215 Processor, 8GB, 512GB SSD, 15.6"" (39.62Cms FHD, Win 11 + MSO'21, Silver, 15 Month McAfee Antivirus, Thin & Light-1.65kg  ","34,800",https://amazon.in//Dell-Inspiron-i3-1215-39-62Cms-D560915WIN9S/dp/B0BH4T1D8X/ref=sr_1_293?crid=2GBCZSU9R85XX&dib=eyJ2IjoiMSJ9.fVb723BpLcv62yI_CpwlhpGJWmWdpJB5W9pSgcBdP4MNcKj9tieFevVUrHVQCsLH9eAosGTPlKILIEuVc-QPQkcs4hroEHPeaB2ffITPMFGuzZNLIrEScjC4KGlQjQbE3Rks2eqQVrIPOe0Ftfvy948rdp0r8OFvd0C4d1ZfT25fbnvCcF9VSJB-1tbMhDvBMXwsOjJOeUzXpiTbzMnImyffAqpNM6wUU7LKcTaSYXA.wuq4rnRkUdMGrfsUwd4CxqjjyqhWN0UP3CgKJJfUT1A&dib_tag=se&keywords=Laptop&qid=1732391220&sprefix=laptop%2Caps%2C259&sr=8-293
